y,m,d,Ta,Rs_in,Rl_in,Da,Pa,Prec,u_Zm,Ca,Albedo,emiss,LAI,Hc
2013,2,9,24.784,312.09,358.387,22.378,99.166,0,2.431,395.8685714,0.139875,0.984,1.1,28
2013,2,10,20.159,319.906,332.368,11.999,99.6,0,3.503,395.8896429,0.14,0.984,1.1,28
2013,2,11,20.898,337.364,330.381,13.871,99.628,0,2.969,395.9107143,0.140625,0.984,1.1,28
2013,2,12,22.899,324.775,352.941,14.935,99.637,0,2.343,395.9317857,0.14125,0.984,1.1,28
2013,2,13,24.863,271.038,379.458,18.879,99.678,0.045,2.046,395.9528571,0.141875,0.984,1.1,28
2013,2,14,25.485,249.335,390.763,18.861,99.653,1.119,1.289,395.9739286,0.1425,0.984,1.1,28
2013,2,15,23.071,246.042,374.556,9.706,99.745,4.256,1.198,395.995,0.143125,0.984,1.1,28
2013,2,16,25.002,278.929,377.283,17.739,99.712,0,1.542,396.0160714,0.14375,0.984,1.1,28
2013,2,17,25.92,254.42,383.585,21.018,99.549,0,1.289,396.0371429,0.144375,0.984,1.1,28
2013,2,18,27.004,283.938,380.934,25.262,99.171,0,2.449,396.0582143,0.145,0.984,1.1,28
2013,2,19,25.185,260.222,376.964,20.2,99.181,0.168,2.341,396.0792857,0.144375,0.984,1.1,28
2013,2,20,21.798,320.319,343.237,14.781,99.455,0,2.652,396.1003571,0.14375,0.984,1.1,28
2013,2,21,24.952,261.229,379.221,17.235,99.441,0.485,2.164,396.1214286,0.143125,0.984,1.1,28
2013,2,22,25.47,260.961,378.354,18.266,99.607,0,2.267,396.1425,0.1425,0.984,1.1,28
2013,2,23,25.713,293.357,371.777,20.936,99.384,0,2.105,396.1635714,0.141875,0.984,1.1,28
2013,2,24,26.602,246.251,392.444,22.299,98.924,0,1.394,396.1846429,0.14125,0.984,1.1,28
2013,2,25,27.722,240.863,404.624,22.414,99.241,0.567,1.437,396.2057143,0.140625,0.984,1.1,28
2013,2,26,24.007,205.587,401.896,10.665,99.289,6.741,1.586,396.2267857,0.14,0.984,1.1,28
2013,2,27,22.278,145.13,397.655,5.277,99.021,11.791,2.516,396.2478571,0.13975,0.984,1.1,28
2013,2,28,16.741,278.767,335.216,7.207,99.336,1.032,4.406,396.2689286,0.1395,0.984,1.1,28
2013,3,1,18.037,294.538,317.439,10.02,99.891,0,4.095,396.29,0.13925,0.984,1.1,28
2013,3,2,19.398,299.521,317.891,12.441,100.125,0,2.883,396.3045161,0.139,0.984,1.1,28
2013,3,3,20.727,296.996,327.853,13.816,99.947,0,1.616,396.3190323,0.13875,0.984,1.1,28
2013,3,4,22.303,291.638,338.905,15.773,99.802,0,1.874,396.3335484,0.1385,0.984,1.1,28
2013,3,5,22.949,289.197,342.539,16.613,99.674,0,2.115,396.3480645,0.13825,0.984,1.1,28
2013,3,6,24.253,267.191,368.388,18.244,99.486,0,1.82,396.3625806,0.138,0.984,1.1,28
2013,3,7,26.187,224.874,391.123,21.401,99.512,0,1.275,396.3770968,0.13775,0.984,1.1,28
2013,3,8,26.831,264.516,387.368,21.915,99.572,0,1.359,396.3916129,0.1375,0.984,1.1,28
2013,3,9,27.247,246.347,387.511,24.041,99.449,0,2.106,396.406129,0.13725,0.984,1.1,28
2013,3,10,27.929,224.801,398.248,26.465,99.462,0,1.172,396.4206452,0.137,0.984,1.1,28
2013,3,11,26.595,213.913,387.368,23.028,99.516,0,1.345,396.4351613,0.13675,0.984,1.1,28
2013,3,12,27.937,258.549,383.889,25.384,99.265,0,2.389,396.4496774,0.1365,0.984,1.1,28
2013,3,13,24.66,207.033,365.344,19.733,98.836,0,3.284,396.4641935,0.13625,0.984,1.1,28
2013,3,14,19.355,258.666,327.705,11.556,99.344,0,2.961,396.4787097,0.136,0.984,1.1,28
2013,3,15,19.805,264.647,328.239,12.094,99.535,0,2.004,396.4932258,0.1335,0.984,1.1,28
2013,3,16,16.939,134.744,347.291,6.421,99.425,1.73,3,396.5077419,0.131,0.984,1.1,28
2013,3,17,14.527,247.793,300.887,7.591,100.087,0,3.916,396.5222581,0.1285,0.984,1.1,28
2013,3,18,15.838,216.524,320.466,7.831,100.188,0,2.214,396.5367742,0.126,0.984,1.1,28
2013,3,19,17.786,251.643,320.835,10.278,100.113,0,1.582,396.5512903,0.1235,0.984,1.075,28
2013,3,20,20.325,212.629,343.655,14.368,99.661,0.078,2.975,396.5658065,0.121,0.984,1.05,28
2013,3,21,21.048,69.262,373.114,12.498,98.577,4.799,5.241,396.5803226,0.1185,0.984,1.025,28
2013,3,22,16.502,207.285,329.529,8.695,99.197,0,2.227,396.5948387,0.116,0.984,1,28
2013,3,23,17.12,199.968,331.27,9.365,99.482,0,2.103,396.6093548,0.116,0.984,1,28
2013,3,24,19.632,219.44,336.836,12.053,99.327,0,2.803,396.623871,0.116,0.984,1,28
2013,3,25,19.198,229.566,337.77,10.581,99.663,0,0.902,396.6383871,0.116,0.984,1,28
2013,3,26,21.458,236.217,342.201,15.642,99.346,0,1.856,396.6529032,0.116,0.984,1,28
2013,3,27,26.054,198.101,379.303,23.346,98.893,0,3.377,396.6674194,0.116,0.984,1,28
2013,3,28,17.91,139.807,349.763,9.149,99.526,5.359,3.195,396.6819355,0.116,0.984,1,28
2013,3,29,14.734,204.824,313.155,7.54,99.925,0,1.405,396.6964516,0.116,0.984,1,28
2013,3,30,15.857,156.649,343.558,7.516,99.419,0,2.3,396.7109677,0.116,0.984,1,28
2013,3,31,16.762,135.975,356.372,6.746,99.384,0.748,2.037,396.7254839,0.117875,0.984,1,28
2013,4,1,14.821,215.687,313.754,6.888,99.677,0,1.663,396.74,0.11975,0.984,1,28
2013,4,2,15.958,130.259,349.513,5.699,99.772,0.378,2.489,396.7403333,0.121625,0.984,1,28
2013,4,3,14.214,201.99,303.804,6.132,100.331,0,2.959,396.7406667,0.1235,0.984,1,28
2013,4,4,15.907,206.18,321.328,7.637,100.596,0,1.719,396.741,0.125375,0.984,1,28
2013,4,5,17.469,191.424,335.603,9.292,100.619,0,1.422,396.7413333,0.12725,0.984,1,28
2013,4,6,18.305,175.624,341.082,10.062,100.28,0,1.632,396.7416667,0.129125,0.984,1,28
2013,4,7,19.255,168.726,343.943,11.022,100.115,0.094,1.254,396.742,0.131,0.984,1,28
2013,4,8,18.713,156.853,350.092,9.122,100.256,0.058,1.046,396.7423333,0.130875,0.984,1,28
2013,4,9,18.464,190.362,338.157,7.995,100.273,0.158,1.199,396.7426667,0.13075,0.984,1,28
2013,4,10,18.636,195.47,333.933,10.233,100.038,0,1.102,396.743,0.130625,0.984,1,28
2013,4,11,18.054,164.495,343.262,7.953,100.183,0,1.745,396.7433333,0.1305,0.984,1,28
2013,4,12,19.287,173.76,346.833,10.968,100.031,0,1.298,396.7436667,0.130375,0.984,0.975,28
2013,4,13,21.628,113.356,363.951,17.108,99.296,0.395,3.038,396.744,0.13025,0.984,0.95,28
2013,4,14,18.697,121.173,367.122,6.942,98.976,1.781,1.165,396.7443333,0.130125,0.984,0.925,28
2013,4,15,15.498,155.491,332.196,5.266,99.112,0,2.43,396.7446667,0.13,0.984,0.9,28
2013,4,16,14.956,172.796,317.35,7.041,99.493,0,2.165,396.745,0.13125,0.984,0.9,28
2013,4,17,14.26,135.717,323.38,5.866,99.519,0,1.586,396.7453333,0.1325,0.984,0.9,28
2013,4,18,13.175,137.707,317.489,4.443,99.849,0.106,3.246,396.7456667,0.13375,0.984,0.9,28
2013,4,19,11.989,178.153,284.468,6.141,100.303,0,3.627,396.746,0.135,0.984,0.9,28
2013,4,20,12.868,174.597,293.187,6.184,99.932,0,2.117,396.7463333,0.13625,0.984,0.9,28
2013,4,21,13.497,164.112,310.745,7.225,99.045,0.518,2.619,396.7466667,0.1375,0.984,0.9,28
2013,4,22,14.409,92.467,361.04,4.868,98.722,2.354,2.925,396.747,0.13875,0.984,0.9,28
2013,4,23,14.094,149.385,330.484,5.482,99.351,0.957,2.49,396.7473333,0.14,0.984,0.9,28
2013,4,24,13.503,119.275,325.256,5.733,99.819,0,1.808,396.7476667,0.13925,0.984,0.9,28
2013,4,25,14.483,144.278,327.008,5.555,99.992,0.067,2.318,396.748,0.1385,0.984,0.9,28
2013,4,26,15.673,129.048,330.922,5.718,100.121,0.059,2.369,396.7483333,0.13775,0.984,0.9,28
2013,4,27,17.418,167.232,316.814,10.253,99.62,0,3.179,396.7486667,0.137,0.984,0.9,28
2013,4,28,18.636,147.111,343.514,12.003,99.438,0,2.717,396.749,0.13625,0.984,0.9,28
2013,4,29,13.261,113.176,319.463,5.689,100.211,0,1.355,396.7493333,0.1355,0.984,0.9,28
2013,4,30,13.077,115.194,316.316,5.713,100.298,0,0.701,396.7496667,0.13475,0.984,0.9,28
2013,5,1,12.291,129.908,303.954,5.336,100.118,0,2.215,396.75,0.134,0.984,0.9,28
2013,5,2,11.05,161.51,280.645,5.294,100.525,0,1.433,396.7245161,0.132625,0.984,0.9,28
2013,5,3,13.85,138.529,301.572,9.69,99.958,0.338,3.028,396.6990323,0.13125,0.984,0.9,28
2013,5,4,12.797,150.779,305.511,6.199,100.21,0.323,3.135,396.6735484,0.129875,0.984,0.9,28
2013,5,5,10.781,145.008,284.968,5.005,100.447,0,1.858,396.6480645,0.1285,0.984,0.9,28
2013,5,6,10.733,152.741,282.806,5.135,100.311,0,1.593,396.6225806,0.127125,0.984,0.875,28
2013,5,7,13.421,110.191,319.866,6.762,100.398,0.298,2.008,396.5970968,0.12575,0.984,0.85,28
2013,5,8,14.477,148.137,308.625,6.966,100.591,0,1.891,396.5716129,0.124375,0.984,0.825,28
2013,5,9,15.586,145.628,315.263,6.525,100.756,0,1.721,396.546129,0.123,0.984,0.8,28
2013,5,10,15.284,145.874,308.975,7.043,100.72,0,2.108,396.5206452,0.122,0.984,0.8,28
2013,5,11,16.141,145.408,304.191,9.519,100.366,0,2.506,396.4951613,0.121,0.984,0.8,28
2013,5,12,17.274,87.52,343.852,10.1,99.726,1.034,3.391,396.4696774,0.12,0.984,0.8,28
2013,5,13,11.649,84.356,326.013,1.921,99.299,4.424,2.878,396.4441935,0.119,0.984,0.8,28
2013,5,14,10.031,101.87,303.941,3.89,99.101,0.384,2.783,396.4187097,0.118,0.984,0.8,28
2013,5,15,10.839,55.449,334.683,2.179,98.694,4.223,3.488,396.3932258,0.117,0.984,0.8,28
2013,5,16,11.619,81.569,328.861,3.152,98.905,0.77,3.548,396.3677419,0.116,0.984,0.8,28
2013,5,17,11.53,69.393,337.843,3.058,99.452,0.465,2.49,396.3422581,0.115,0.984,0.8,28
2013,5,18,10.825,71.643,333.699,3.35,99.637,0.25,1.765,396.3167742,0.11475,0.984,0.8,28
2013,5,19,10.465,112.194,304.759,3.983,99.701,0,1.588,396.2912903,0.1145,0.984,0.8,28
2013,5,20,11.479,76.877,322.465,2.672,99.483,4.859,1.649,396.2658065,0.11425,0.984,0.8,28
2013,5,21,10.007,109.448,296.658,3.057,99.515,0,1.136,396.2403226,0.114,0.984,0.8,28
2013,5,22,9.906,57.86,319.498,2.986,99.188,0,1.247,396.2148387,0.11375,0.984,0.8,28
2013,5,23,10.727,124.814,287.536,3.739,99.788,0,2.21,396.1893548,0.1135,0.984,0.8,28
2013,5,24,9.676,128.079,281.672,3.088,100.305,0,1.591,396.163871,0.11325,0.984,0.8,28
2013,5,25,10.9,115.86,299.742,3.539,100.48,0,2.015,396.1383871,0.113,0.984,0.8,28
2013,5,26,11.706,85.333,325.708,3.381,100.64,0.05,1.775,396.1129032,0.112875,0.984,0.8,28
2013,5,27,11.619,91.257,322.358,3.254,100.81,0,1.495,396.0874194,0.11275,0.984,0.8,28
2013,5,28,10.976,111.254,297.563,3.442,100.621,0,2.084,396.0619355,0.112625,0.984,0.8,28
2013,5,29,12.581,109.488,307.187,5.227,100.368,0,2.186,396.0364516,0.1125,0.984,0.8,28
2013,5,30,14.229,33.633,359.822,3.126,100.147,4.63,2.406,396.0109677,0.112375,0.984,0.8,28
2013,5,31,15.264,85.589,352.686,2.7,100.029,2.489,2.436,395.9854839,0.11225,0.984,0.8,28
2013,6,1,14.24,8.238,379.996,1.066,99.179,20.742,2.24,395.96,0.112125,0.984,0.8,28
2013,6,2,11.702,87.101,320.947,3.33,99.719,0.061,3.423,395.9103333,0.112,0.984,0.8,28
2013,6,3,11.132,73.674,328.681,2.691,100.379,0,1.821,395.8606667,0.112125,0.984,0.8,28
2013,6,4,12.319,71.065,351.107,2.885,100.473,0.088,0.912,395.811,0.11225,0.984,0.8,28
2013,6,5,11.485,43.211,346.92,2.695,100.058,0.443,2.03,395.7613333,0.112375,0.984,0.8,28
2013,6,6,13.09,95.136,334.265,4.62,99.598,0,3.139,395.7116667,0.1125,0.984,0.8,28
2013,6,7,11.474,89.968,315.177,3.2,99.995,3.927,3.005,395.662,0.112625,0.984,0.8,28
2013,6,8,7.833,114.978,270.991,2.869,100.772,0,1.219,395.6123333,0.11275,0.984,0.8,28
2013,6,9,6.949,110.746,268.815,2.583,100.358,0,1.685,395.5626667,0.112875,0.984,0.8,28
2013,6,10,9.166,110.622,294.995,3.337,99.772,0,1.807,395.513,0.113,0.984,0.8,28
2013,6,11,11.771,77.958,327.37,4.248,99.622,0.062,1.605,395.4633333,0.1125,0.984,0.8,28
2013,6,12,10.492,4.536,357.518,1.367,98.873,19.224,2.343,395.4136667,0.112,0.984,0.8,28
2013,6,13,10.986,37.637,350.39,1.535,98.715,0.919,2.623,395.364,0.1115,0.984,0.8,28
2013,6,14,10.908,47.796,334.586,2.236,99.202,1.147,3.932,395.3143333,0.111,0.984,0.8,28
2013,6,15,9.671,85.853,293.543,2.905,99.86,0,2.834,395.2646667,0.1105,0.984,0.8,28
2013,6,16,9.116,87.267,295.906,2.77,99.833,0,2.273,395.215,0.11,0.984,0.8,28
2013,6,17,8.558,67.159,311.244,1.426,99.387,3.387,1.757,395.1653333,0.1095,0.984,0.8,28
2013,6,18,9.612,76.547,313.593,1.574,99.679,2.443,2.161,395.1156667,0.109,0.984,0.8,28
2013,6,19,8.652,104.844,279.939,2.546,100.432,0,1.772,395.066,0.108875,0.984,0.8,28
2013,6,20,6.868,92.748,291.249,2.033,100.267,0,1.358,395.0163333,0.10875,0.984,0.8,28
2013,6,21,7.425,90.067,293.043,2.555,99.937,0,1.588,394.9666667,0.108625,0.984,0.8,28
2013,6,22,7.14,108.128,271.538,2.78,100.31,0,1.701,394.917,0.1085,0.984,0.8,28
2013,6,23,6.67,110.231,266.231,2.529,100.745,0,1.694,394.8673333,0.108375,0.984,0.8,28
2013,6,24,7.679,97.038,285.383,2.24,100.578,0,1.58,394.8176667,0.10825,0.984,0.8,28
2013,6,25,9.86,107.768,290.621,3.101,100.322,0,2.007,394.768,0.108125,0.984,0.8,28
2013,6,26,8.399,113.005,271.784,2.861,100.168,0,0.957,394.7183333,0.108,0.984,0.8,28
2013,6,27,8.954,84.368,294.806,2.375,100.078,0,1.235,394.6686667,0.1075,0.984,0.8,28
2013,6,28,9.265,104.763,296.589,2.824,100.217,0,1.004,394.619,0.107,0.984,0.8,28
2013,6,29,9.255,106.45,289.991,2.447,100.477,0,1.753,394.5693333,0.1065,0.984,0.8,28
2013,6,30,9.016,92.609,298.57,2.139,100.536,0.096,1.558,394.5196667,0.106,0.984,0.8,28
2013,7,1,11.913,56.037,338.941,1.724,100.276,0.456,2.059,394.47,0.1055,0.984,0.775,28
2013,7,2,12.229,86.062,313.151,3.384,100.219,0,2.398,394.4303226,0.105,0.984,0.75,28
2013,7,3,9.854,112.356,275.956,3.521,99.924,0,2.493,394.3906452,0.1045,0.984,0.725,28
2013,7,4,11.285,99.955,300.295,4.902,98.709,1.989,4.489,394.3509677,0.104,0.984,0.7,28
2013,7,5,9.527,85.467,296.329,4.086,98.908,0.636,4.517,394.3112903,0.10375,0.984,0.7,28
2013,7,6,9.374,65.048,307.712,2.799,99.705,1.644,3.004,394.2716129,0.1035,0.984,0.7,28
2013,7,7,8.428,79.65,308.499,1.731,100.423,0.968,1.614,394.2319355,0.10325,0.984,0.7,28
2013,7,8,7.3,92.062,292.742,2.119,101.085,0.053,1.311,394.1922581,0.103,0.984,0.7,28
2013,7,9,6.409,111.791,275.9,2.416,101.298,0,1.391,394.1525806,0.10275,0.984,0.7,28
2013,7,10,6.793,118.387,269.459,2.698,101.001,0,1.813,394.1129032,0.1025,0.984,0.7,28
2013,7,11,8.047,91.295,289.658,2.424,100.988,0,1.924,394.0732258,0.10225,0.984,0.7,28
2013,7,12,8.758,98.794,298.255,2.295,100.676,0,1.6,394.0335484,0.102,0.984,0.7,28
2013,7,13,11.485,38.337,349.667,1.633,100.312,10.629,2.44,393.993871,0.102125,0.984,0.7,28
2013,7,14,13.383,31.903,361.987,2.257,99.776,5.676,3.835,393.9541935,0.10225,0.984,0.7,28
2013,7,15,12.72,66.066,349.656,1.277,99.842,3.365,1.476,393.9145161,0.102375,0.984,0.7,28
2013,7,16,11.434,76.47,338.601,1.693,100.047,0.811,0.968,393.8748387,0.1025,0.984,0.7,28
2013,7,17,12.138,56.669,346.918,1.547,99.707,0.914,1.941,393.8351613,0.102625,0.984,0.7,28
2013,7,18,15.63,76.831,341.619,4.177,98.899,12.318,5.345,393.7954839,0.10275,0.984,0.7,28
2013,7,19,12.33,58.48,338.477,2.191,98.469,5.43,4.356,393.7558065,0.102875,0.984,0.7,28
2013,7,20,7.505,33.012,320.534,1.088,98.439,5.408,2.615,393.716129,0.103,0.984,0.7,28
2013,7,21,7.121,70.06,303.552,2.168,99.067,0.47,2.922,393.6764516,0.103125,0.984,0.7,28
2013,7,22,7.779,78.597,299.537,2.339,99.49,0.345,1.991,393.6367742,0.10325,0.984,0.7,28
2013,7,23,9.48,73.415,317.351,2.556,100.355,0.208,2.795,393.5970968,0.103375,0.984,0.7,28
2013,7,24,9.735,108.748,300.946,2.684,100.923,0,2.112,393.5574194,0.1035,0.984,0.7,28
2013,7,25,8.02,81.968,301.602,2.078,100.621,0.115,1.872,393.5177419,0.103625,0.984,0.7,28
2013,7,26,8.692,90.549,303.673,2.302,100.466,0.153,1.606,393.4780645,0.10375,0.984,0.7,28
2013,7,27,9.723,124.348,293.746,3.511,100.426,0,2.615,393.4383871,0.103875,0.984,0.7,28
2013,7,28,12.84,83.593,323.877,4.87,99.806,3.159,4.17,393.3987097,0.104,0.984,0.7,28
2013,7,29,12.368,126.835,313.606,3.171,99.668,0.76,2.043,393.3590323,0.10425,0.984,0.7,28
2013,7,30,9.946,118.586,293.759,2.984,100.055,0.055,1.731,393.3193548,0.1045,0.984,0.7,28
2013,7,31,8.376,111.525,296.004,3.062,100.262,0,1.123,393.2796774,0.10475,0.984,0.7,28
2013,8,1,8.62,116.527,294.591,3.41,99.979,0,1.565,393.24,0.105,0.984,0.7,28
2013,8,2,8.848,82.695,299.868,3.387,99.297,0.757,3.157,393.2390323,0.10525,0.984,0.7,28
2013,8,3,8.663,72.554,318.896,2.063,99.133,7.256,3.662,393.2380645,0.1055,0.984,0.7,28
2013,8,4,9.585,70.835,322.794,2.304,99.261,0.723,3.168,393.2370968,0.10575,0.984,0.7,28
2013,8,5,11.536,65.248,336.916,2.496,99.069,2.851,3.635,393.236129,0.106,0.984,0.7,28
2013,8,6,11.674,116.431,312.36,4.195,98.743,1.881,3.497,393.2351613,0.105625,0.984,0.7,28
2013,8,7,8.062,47.552,319.184,1.615,99.015,5.575,1.877,393.2341935,0.10525,0.984,0.7,28
2013,8,8,9.091,126.627,306.638,3.254,99.478,0.103,2.572,393.2332258,0.104875,0.984,0.7,28
2013,8,9,9.414,32.964,342.364,2.613,99.264,4.124,3.103,393.2322581,0.1045,0.984,0.7,28
2013,8,10,10.691,128.104,312.477,2.976,99.511,0.116,2.166,393.2312903,0.104125,0.984,0.7,28
2013,8,11,9.939,119.626,298.501,3.52,99.231,0.066,2.269,393.2303226,0.10375,0.984,0.7,28
2013,8,12,10.945,138.36,307.965,4.191,98.468,3.959,4.172,393.2293548,0.103375,0.984,0.7,28
2013,8,13,10.992,121.026,314.834,4.228,98.984,0.44,3.719,393.2283871,0.103,0.984,0.7,28
2013,8,14,10.786,104.063,297.436,4.162,98.763,1.957,4.17,393.2274194,0.10375,0.984,0.725,28
2013,8,15,9.887,122.289,303.523,3.933,99.872,0,2.096,393.2264516,0.1045,0.984,0.75,28
2013,8,16,10.82,167.16,288.343,4.887,99.062,2.2,4.561,393.2254839,0.10525,0.984,0.775,28
2013,8,17,10.36,109.663,312.736,3.498,98.67,2.208,4.102,393.2245161,0.106,0.984,0.8,28
2013,8,18,11.298,110.538,313.034,3.38,98.708,2.786,5.059,393.2235484,0.10675,0.984,0.8,28
2013,8,19,7.647,127.884,282.551,2.873,99.056,0.956,3.829,393.2225806,0.1075,0.984,0.8,28
2013,8,20,7.389,108.067,300.932,2.737,99.522,0.556,2.932,393.2216129,0.10825,0.984,0.8,28
2013,8,21,8.617,110.157,314.083,2.39,99.363,1.007,2.507,393.2206452,0.109,0.984,0.8,28
2013,8,22,9.782,81.887,336.74,2.418,98.855,3.54,3.719,393.2196774,0.10975,0.984,0.8,28
2013,8,23,11.213,34.874,360.775,1.92,99.052,1.89,4.08,393.2187097,0.1105,0.984,0.8,28
2013,8,24,12.619,99.101,358.734,3.715,100.076,0.108,2.211,393.2177419,0.11125,0.984,0.8,28
2013,8,25,12.278,89.37,351.925,3.686,100.266,0.464,2.172,393.2167742,0.112,0.984,0.8,28
2013,8,26,12.11,126.559,324.394,4.035,100.224,0,1.492,393.2158065,0.11275,0.984,0.8,28
2013,8,27,13.022,134.08,330.661,4.355,99.843,0,1.838,393.2148387,0.1135,0.984,0.8,28
2013,8,28,14.297,157.379,318.786,5.804,99.604,0.171,2.507,393.213871,0.11425,0.984,0.8,28
2013,8,29,16.734,108.486,341.844,8.251,98.866,0.996,4.03,393.2129032,0.115,0.984,0.8,28
2013,8,30,13.786,113.652,337.713,4.675,99.141,0.437,3.286,393.2119355,0.11525,0.984,0.8,28
2013,8,31,14.159,194.786,301.649,6.416,99.835,0,1.849,393.2109677,0.1155,0.984,0.8,28
2013,9,1,16.293,194.411,313.313,7.516,100.261,0,2.604,393.21,0.11575,0.984,0.8,28
2013,9,2,15.826,190.672,320.624,6.033,100.767,0,0.896,393.2533333,0.116,0.984,0.8,28
2013,9,3,16.121,197.94,322.753,5.931,100.84,0,1.431,393.2966667,0.11625,0.984,0.8,28
2013,9,4,18.802,186.591,336.227,10.148,100.384,0,3.113,393.34,0.1165,0.984,0.8,28
2013,9,5,17.469,90.543,366.35,6.827,100.324,1.767,1.356,393.3833333,0.11675,0.984,0.8,28
2013,9,6,13.081,72.439,349.428,2.717,100.456,2.457,1.059,393.4266667,0.117,0.984,0.8,28
2013,9,7,12.156,192.233,301.062,4.3,100.356,0,1.709,393.47,0.117625,0.984,0.825,28
2013,9,8,11.982,204.392,305.042,4.559,100.369,0,1.037,393.5133333,0.11825,0.984,0.85,28
2013,9,9,17.412,170.493,333.642,10.949,98.915,0,4.187,393.5566667,0.118875,0.984,0.875,28
2013,9,10,13.012,145.02,327.923,5.464,98.646,0.159,3.515,393.6,0.1195,0.984,0.9,28
2013,9,11,11.501,143.836,307.92,4.963,99.14,0.166,2.865,393.6433333,0.120125,0.984,0.9,28
2013,9,12,9.782,184.574,291.238,4.006,99.594,0.07,1.967,393.6866667,0.12075,0.984,0.9,28
2013,9,13,9.303,127.773,309.008,3.485,99.519,3.172,2.004,393.73,0.121375,0.984,0.9,28
2013,9,14,11.653,148.468,327.199,3.891,99.318,0.234,0.889,393.7733333,0.122,0.984,0.9,28
2013,9,15,13.785,194.873,319.61,5.971,99.333,0.682,2.068,393.8166667,0.12125,0.984,0.9,28
2013,9,16,13.13,47.468,363.564,2.104,98.507,27.886,3.329,393.86,0.1205,0.984,0.9,28
2013,9,17,14.483,141.521,359.949,3.417,98.053,1.2,1.479,393.9033333,0.11975,0.984,0.9,28
2013,9,18,12.606,138.233,338.463,2.486,98.032,4.602,3.212,393.9466667,0.119,0.984,0.9,28
2013,9,19,11.762,141.101,338.425,5.196,98.549,0.455,3.252,393.99,0.11825,0.984,0.9,28
2013,9,20,11.537,165.614,316.576,4.025,98.899,1.849,3.421,394.0333333,0.1175,0.984,0.9,28
2013,9,21,12.087,220.272,311.861,4.557,99.342,0.371,1.404,394.0766667,0.11675,0.984,0.9,28
2013,9,22,14.296,202.495,327.051,5.021,98.962,1.578,1.558,394.12,0.116,0.984,0.9,28
2013,9,23,17.961,219.897,331.717,10.957,98.363,0,2.982,394.1633333,0.116,0.984,0.9,28
2013,9,24,16.662,179.328,334.05,8.19,98.291,0.181,2.692,394.2066667,0.116,0.984,0.9,28
2013,9,25,17.203,244.67,331.678,7.939,98.455,3.063,2.823,394.25,0.116,0.984,0.9,28
2013,9,26,12.503,196.125,318.031,4.762,98.73,4.37,4.23,394.2933333,0.116,0.984,0.9,28
2013,9,27,12.295,262.333,288.754,6.472,99.373,0.103,2.434,394.3366667,0.116,0.984,0.9,28
2013,9,28,12.201,217.112,298.371,6.065,99.137,0.128,3.378,394.38,0.116,0.984,0.9,28
2013,9,29,13.938,248.543,305.29,6.781,99.303,0,2.539,394.4233333,0.116,0.984,0.9,28
2013,9,30,20.359,139.282,358.717,16.039,98.414,0,3.902,394.4666667,0.116,0.984,0.9,28
2013,10,1,14.294,194.509,326.748,6.337,98.493,3.939,4.552,394.51,0.117375,0.984,0.9,28
2013,10,2,11.255,114.877,317.309,3.875,98.761,3.268,4.867,394.5570968,0.11875,0.984,0.9,28
2013,10,3,10.595,212.658,297.523,4.79,99.771,0.067,3.045,394.6041935,0.120125,0.984,0.9,28
2013,10,4,12.06,275.768,291.858,5.426,99.971,0,1.587,394.6512903,0.1215,0.984,0.9,28
2013,10,5,16.341,247.85,314.218,10.543,99.084,0.07,2.866,394.6983871,0.122875,0.984,0.9,28
2013,10,6,13.885,252.454,310.817,5.548,98.817,0,2.297,394.7454839,0.12425,0.984,0.9,28
2013,10,7,12.637,261.597,308.119,5.333,99.283,0,1.558,394.7925806,0.125625,0.984,0.9,28
2013,10,8,14.045,260.193,317.372,5.327,99.589,0,1.754,394.8396774,0.127,0.984,0.9,28
2013,10,9,18.991,284.229,320.155,14.267,99.111,0,3.56,394.8867742,0.128,0.984,0.9,28
2013,10,10,17.728,161.114,349.332,10.432,98.584,3.866,2.972,394.933871,0.129,0.984,0.9,28
2013,10,11,13.012,271.041,300.387,5.511,99.422,0,2.363,394.9809677,0.13,0.984,0.9,28
2013,10,12,15.417,295.231,302.647,9.195,98.889,0,2.524,395.0280645,0.131,0.984,0.9,28
2013,10,13,12.555,191.275,318.05,5.966,98.468,1.374,3.498,395.0751613,0.132,0.984,0.925,28
2013,10,14,10.694,206.952,307.38,4.938,99.843,0.818,2.977,395.1222581,0.133,0.984,0.95,28
2013,10,15,12.601,291.402,293.021,6.556,99.89,0,2.513,395.1693548,0.134,0.984,0.975,28
2013,10,16,18.898,292.902,307.306,16.825,98.643,0,4.844,395.2164516,0.135,0.984,1,28
2013,10,17,12.996,279.821,297.268,7.842,98.927,0.911,4.455,395.2635484,0.133125,0.984,1,28
2013,10,18,12.441,310.769,281.425,7.955,100.244,0,2.283,395.3106452,0.13125,0.984,1,28
2013,10,19,16.933,314.622,295.852,13.473,99.999,0,2.404,395.3577419,0.129375,0.984,1,28
2013,10,20,22.368,305.222,331.93,19.69,99.166,0,2.773,395.4048387,0.1275,0.984,1,28
2013,10,21,18.943,122.481,371.776,9.199,99.109,1.048,1.946,395.4519355,0.125625,0.984,1,28
2013,10,22,18.304,141.504,377.77,6.444,98.62,5.779,1.588,395.4990323,0.12375,0.984,1,28
2013,10,23,13.832,125.299,349.786,3.922,98.799,1.166,3.875,395.546129,0.121875,0.984,1,28
